Reviewer_Name,Review_Body,Review_Date,Rating,Country,Helpful_Tag,Travel Category,Require_Translate,City,Attraction_Rank,Year,Month
Anonymous,There are no comments available for this review,2024-01-15,4,,,friends,False,Florence,top1,2024,January
María de Carmen,The sightseeing tour of Florence was great. Totally recommended and the additional information that the guide provided us was very interesting.,2024-01-15,5,Spain,Helpful,solo,True,Florence,top1,2024,January
Cristina,"We were very lucky to meet Lidia, the tour was very enjoyable and it was obvious that she knew a lot of things about the city. He answered all the questions the group had. Without a doubt, I recommend her 200% because she is very professional.",2024-01-16,5,Spain,Helpful,a partner or spouse,True,Florence,top1,2024,January
Michela,There are no comments available for this review,2024-01-16,4,,,friends,False,Florence,top2,2024,January
Brigitte,The regular Ticket is EUR 16. The express line per ticket EUR 14 on top. And it took him five minues. Maybe there is an other solution for this which does not have the double of the price.,2024-01-16,3,Switzerland,Helpful,friends,True,Florence,top2,2024,January
rita_e,  Our tour leader was engaging and shared lots of interesting stores. She  also showed some helpful pictures  of what the Medici family looked like as well as what some of the structures looked like in the past.,2024-01-17,5,,Helpful,,False,Florence,top1,2024,January
Anonymous,There are no comments available for this review,2024-01-18,5,,,,False,Florence,top1,2024,January
Defne İdil,"Samona was an excellent guide, the tour was very informative as well as entertaining. Would recommend!",2024-01-18,5,Turkey,Helpful,friends,False,Florence,top1,2024,January
javier,"Oscar is a very good guide, he knows a lot of history and has a lot to say about the city in addition to being kind and patient. Highly recommended this tour with Oscar, you will not regret it at all.",2024-01-20,5,Venezuela,Helpful,solo,True,Florence,top1,2024,January
Anonymous,There are no comments available for this review,2024-01-20,1,,,,False,Florence,top2,2024,January
Jacqueline_S,Elisabetta was amazing! She was so well informed with her question answering and her story telling was clever and thorough!,2024-01-22,5,,Helpful,,False,Florence,top1,2024,January
Mauro,There are no comments available for this review,2024-01-22,5,Brazil,,family,False,Florence,top1,2024,January
Antonia,There are no comments available for this review,2024-01-22,5,Switzerland,,a partner or spouse,False,Florence,top1,2024,January
Maria,There are no comments available for this review,2024-01-22,5,Italy,,a partner or spouse,False,Florence,top2,2024,January
Daniela,There are no comments available for this review,2024-01-23,4,Italy,,solo,False,Florence,top1,2024,January
Vakarė,There are no comments available for this review,2024-01-23,5,Italy,,solo,False,Florence,top1,2024,January
Anonymous,There are no comments available for this review,2024-01-23,5,,,,False,Florence,top1,2024,January
Roxana,There are no comments available for this review,2024-01-23,5,,,friends,False,Florence,top2,2024,January
PATRICIA_P,We really liked the tour. Giacomo our guide made the experience educational and interesting. It is a tour worth taking if you go to Florence. Greetings from Mexico.,2024-01-24,5,,Helpful,,True,Florence,top1,2024,January
Alessandra,There are no comments available for this review,2024-01-24,4,Italy,,a partner or spouse,False,Florence,top1,2024,January
Ivan,Perfect to start visiting Firenze: because it explains very well and with useful information to enjoy the museums and churches,2024-01-24,5,Italy,Helpful,a partner or spouse,True,Florence,top1,2024,January
Jacques,Our tour guide Alberto was very pleasant and knowledgeable. The tour is good value for money and highly recommended.,2024-01-25,5,South Africa,Helpful,a partner or spouse,False,Florence,top1,2024,January
MARCIA,Best experience I had in Florence. I loved the guide and all the explanations about the city and the Medici family. I recommend it to everyone.,2024-01-25,5,Brazil,Helpful,family,True,Florence,top1,2024,January
Anonymous,There are no comments available for this review,2024-01-25,5,,,,False,Florence,top1,2024,January
JOSE ALEJANDRO,There are no comments available for this review,2024-01-26,5,Mexico,,a partner or spouse,False,Florence,top1,2024,January
Álvaro,There are no comments available for this review,2024-01-27,5,,,friends,False,Florence,top1,2024,January
Julia,Everything worked out really great! Very satisfied !!,2024-01-27,5,Germany,Helpful,a partner or spouse,True,Florence,top1,2024,January
Loris,"Very beautiful experience definitely worth seeing at least once, the skip-the-line service will certainly be useful in the summer but not in January",2024-01-27,5,Italy,Helpful,a partner or spouse,True,Florence,top2,2024,January
ANA ISABEL,Very funny,2024-01-28,5,Spain,Helpful,a partner or spouse,True,Florence,top1,2024,January
Lorenzo,There are no comments available for this review,2024-01-28,5,Italy,,solo,False,Florence,top1,2024,January
Giovanni,There are no comments available for this review,2024-01-28,5,Italy,,solo,False,Florence,top2,2024,January
Claudionei,Great guide.,2024-01-29,5,Brazil,Helpful,family,True,Florence,top1,2024,January
Anonymous,There are no comments available for this review,2024-01-29,5,,,a partner or spouse,False,Florence,top1,2024,January
cristina,"Guide prepared, engaging and pleasant to listen to!",2024-01-29,5,Italy,Helpful,a partner or spouse,True,Florence,top1,2024,January
Anonymous,There are no comments available for this review,2024-01-29,4,,,a partner or spouse,False,Florence,top1,2024,January
Maria del Carmen,"Impressive, the guide introduced us to the wonders of the city from the first moment, with enthusiasm and entertainment, we learned very interesting facts about the city that we would have missed if it were not for the wonderful guide, thank you",2024-01-29,5,Spain,Helpful,a partner or spouse,True,Florence,top1,2024,January
ROBERTO,"Very positive experience, well organized skip the line. Spectacular academy.",2024-01-29,5,Italy,Helpful,a partner or spouse,True,Florence,top2,2024,January
Carolina,Since we went in January there were no lines. The person at the entrance told us that they had scammed us because we paid €30 per ticket and they cost €16 because it was low season. Otherwise everything is impressive.,2024-01-29,5,Spain,Helpful,a partner or spouse,True,Florence,top2,2024,January
Julia,thank you - everything was very good and interesting - highly recommended,2024-01-30,5,Germany,Helpful,family,True,Florence,top1,2024,January
Anonymous,There are no comments available for this review,2024-01-30,5,,,,False,Florence,top1,2024,January
Anonymous,There are no comments available for this review,2024-01-30,5,,,,False,Florence,top1,2024,January
Ian_P,"We were on a brief visit to Florence and hoping for a tour to give us a grounding to the area and obviously the focal point being the wonderful Duomo Cathedral.
Victoria was a great guide. She had a fantastic knowledge and explained all aspects of the Dome, Duomo and the surrounding areas.
She answered all our questions and added many interesting facts on top. 
As a starting point for touring Florence it was perfect.
Grazie Mille!",2024-02-01,5,,Helpful,,False,Florence,top1,2024,February
Celia,There are no comments available for this review,2024-02-02,5,Spain,,a partner or spouse,False,Florence,top1,2024,February
Sergio,"Thanks to the service offered, we skipped a long queue. We arrived slightly early, but the person was already there waiting for us. The staff at the facility kindly told us who we should contact to collect the tickets. Everything impeccable",2024-02-02,5,Italy,Helpful,a partner or spouse,True,Florence,top2,2024,February
Abdelrahman,All was great 😊,2024-02-03,5,Egypt,Helpful,solo,False,Florence,top1,2024,February
marie josé,"Above all, do not buy the skip-the-line ticket with entry in February. I paid 30 euros instead of 12 or 14 if you buy it directly at the ticket office. What I did for all the other museums",2024-02-03,1,France,Helpful,a partner or spouse,True,Florence,top2,2024,February
Claudia,"Excellent experience. Oscar is an exceptional guide. I traveled with my daughter and she showed us many places in the city with their respective history, which was the best. Very professional and very patient. We recommend it.",2024-02-04,5,Spain,Helpful,,True,Florence,top1,2024,February
Anonymous,There are no comments available for this review,2024-02-04,1,,,,False,Florence,top1,2024,February
Regina,There are no comments available for this review,2024-02-04,3,Canada,,a partner or spouse,False,Florence,top2,2024,February
GuenGyong,There are no comments available for this review,2024-02-05,5,Italy,,solo,False,Florence,top1,2024,February
Madeleine,the person who was supposed to show us around did not come,2024-02-05,1,France,Helpful,a partner or spouse,True,Florence,top1,2024,February
Maria,"Our guide Samona was very good at involving us in the story and managed to totally capture our attention. Very, very good",2024-02-05,5,Italy,Helpful,friends,True,Florence,top1,2024,February
EDUARDO JESUS,Splendid explanations according to the route.,2024-02-05,5,Spain,Helpful,a partner or spouse,True,Florence,top1,2024,February
Domenico,"A beautiful experience, I recommend it if you want to immerse yourself in a thrilling journey through Florence",2024-02-05,5,Italy,Helpful,family,True,Florence,top1,2024,February
