Reviewer_Name,Review_Body,Review_Date,Rating,Country,Helpful_Tag,Travel Category,Require_Translate,City,Attraction_Rank,Is_Commented,Sentiment_Score,Year_Month
Dai,All I can say is don’t go on Wednesday. Children in the panoramic area have no chance to play.,2023-05-05,4,Italy,Helpful,,True,Paris,top2,True,0.168,2023-05
Rebecca,"(+) Plenty of seating so fits a lot of people Good value for money Just the right length of time See all main attractions Extra boats were on every 20 mins due to business so wasn’t a long wait for the next one (-) Queues were huge! No bar on board and the drinks machine was mega expensive Squashed seating as so many people on board. If you board near the end, you may be stood up",2023-05-06,3,United Kingdom,Helpful,,False,Paris,top1,True,0.8172,2023-05
Maria Esther,It is a good trip and the restaurant you find when you get out of the boat is not expensive and really good,2023-05-06,5,Mexico,Helpful,,False,Paris,top1,True,0.7264,2023-05
Madalina,"Because it's the 3rd time I've been to Disneyland, I can say that I've seen some differences in the minus😔. The stores no longer offer quality products, at least in terms of toys, they all seemed big to me in China 😔. I went with my 4-year-old child and he actually didn't find anything nice, I left there with only a Mickey emblem jacket and that at our insistence. Big disappointment in this chapter. On the gaming side, nothing new, the same stuff from 13 and 8 years ago, absolutely nothing new.",2023-05-06,4,,Helpful,,True,Paris,top2,True,-0.7377,2023-05
Mohammad,It was very bad to wait for 3 hours inside just to let the kids take a picture with one of the princesses.,2023-05-06,5,Saudi Arabia,Helpful,,False,Paris,top2,True,-0.5849,2023-05
Andrzej,Perfection,2023-05-06,5,Poland,Helpful,,True,Paris,top2,True,0.5719,2023-05
Doris,There are no comments available for this review,2023-05-07,4,Germany,,,False,Paris,top1,False,0.5069174783641891,2023-05
Preira,There are no comments available for this review,2023-05-07,5,France,,,False,Paris,top1,False,0.5069174783641891,2023-05
Alex_G,"lines lines and lines, shops shops and shops, restaurants with junk food
and a couple nice attractions in between",2023-05-07,2,,Helpful,,False,Paris,top2,True,0.6808,2023-05
Anonymous,There are no comments available for this review,2023-05-07,5,,,,False,Paris,top2,False,0.5069174783641891,2023-05
Antic,There are no comments available for this review,2023-05-07,5,Serbia,,,False,Paris,top2,False,0.5069174783641891,2023-05
BRANDT,There are no comments available for this review,2023-05-07,5,,,,False,Paris,top2,False,0.5069174783641891,2023-05
Catherine,Thank you for recommending this attraction to me via your site. We had a great time. Thank you very much 😀😀😀😀😀,2023-05-08,5,France,Helpful,,True,Paris,top1,True,0.9732,2023-05
Vitor,There are no comments available for this review,2023-05-08,4,Portugal,,,False,Paris,top1,False,0.5069174783641891,2023-05
Meryem,"Lots of people and a huge waiting time for boarding (1 hour)' Staff not very friendly, The boat is closed and does not allow everyone to see out the window",2023-05-08,1,Morocco,Helpful,,True,Paris,top1,True,-0.2984,2023-05
Otilija,"Everything went well. We aimed for 4 PM cruise and we got there at 3.30 - we were among the first people in line so we were able to get our preferred seats, although I think all seats have a pretty great view.",2023-05-08,5,Lithuania,Helpful,,True,Paris,top1,True,0.8555,2023-05
vishal,There are no comments available for this review,2023-05-08,5,,,,False,Paris,top2,False,0.5069174783641891,2023-05
Delia,There are no comments available for this review,2023-05-08,5,Netherlands,,,False,Paris,top2,False,0.5069174783641891,2023-05
Kevin,There are no comments available for this review,2023-05-08,5,Germany,,,False,Paris,top2,False,0.5069174783641891,2023-05
Mona,"Departure point was easy to find. Really big boat, so loads of noisy passengers. Audio on the speakers was unclear, possibly because we were seated on the top deck. Didn't attempt to scan and use the audio guide, preferred to use my phone as a camera. It was late afternoon and the restrooms could have done with a wipeover.",2023-05-09,4,Denmark,Helpful,,False,Paris,top1,True,0.1868,2023-05
Ionela,"The Disneyland Paris Park is a very nice and pleasant experience, the facilities are maintained in good state, everything was looking good when we visited, all the site was very clean even though there were so many people walking around. If you are coming for a first time in this kind of park you should definitely read about all the type of activities that you can do, especially if you come only for one day. There are a lot of experiences for all ages and all tastes you just need to choose those that better fit your interests.",2023-05-09,5,Romania,Helpful,,False,Paris,top2,True,0.9737,2023-05
Manfred,There are no comments available for this review,2023-05-09,5,Austria,,,False,Paris,top2,False,0.5069174783641891,2023-05
Ulisses Garcia Mesquita,There are no comments available for this review,2023-05-10,5,Brazil,,,False,Paris,top1,False,0.5069174783641891,2023-05
Martin,"beautifully prepared and diverse park for children, without roller coasters etc… Unfortunately, long waiting times… +30'… sometimes 45'-60'… too long for small kids <4 Not enough signaling in the park, we would hardly have found our way around without the app, too Finding a toilet was difficult. Photos in various places e.g. of Mickey Mouse are too expensive to purchase at the end, regardless of whether digital or paper, e.g. 2 photos for 26€... is not in proportion to the park entrance fee, which is almost as high for children as for adults. We'd rather go back to Europa Park...",2023-05-10,3,Switzerland,Helpful,,True,Paris,top2,True,0.1779,2023-05
Drobota,Amazing experience!!,2023-05-10,5,Germany,Helpful,,False,Paris,top2,True,0.658,2023-05
Lars,"Everything went well from booking to the event. The Disney flair wasn't that great, compared to Disney Florida. But for families with children it is a special experience.",2023-05-10,4,Germany,Helpful,,True,Paris,top2,True,0.4503,2023-05
Sabine,There are no comments available for this review,2023-05-11,5,Reunion,,,False,Paris,top2,False,0.5069174783641891,2023-05
Anonymous,"You do false advertising. I thought I had tickets for two days and they sold me two parks, one for each day. A fraud",2023-05-11,1,,Helpful,,True,Paris,top2,True,-0.5859,2023-05
johanna,There are no comments available for this review,2023-05-11,4,France,,,False,Paris,top2,False,0.5069174783641891,2023-05
Hallana Rodrigues,"Pleasant walk, with beautiful views of the city of Paris.",2023-05-12,5,Portugal,Helpful,,True,Paris,top1,True,0.802,2023-05
David,There are no comments available for this review,2023-05-12,5,France,,,False,Paris,top1,False,0.5069174783641891,2023-05
Steve,Easily accessible tour for people of all ages . Commentary was great in three languages English French and Spanish . Would recommend this tour !!,2023-05-13,2,Australia,Helpful,,False,Paris,top1,True,0.8619,2023-05
BERK,There are no comments available for this review,2023-05-13,5,Turkey,,,False,Paris,top1,False,0.5069174783641891,2023-05
Jana,There are no comments available for this review,2023-05-13,3,Czech Republic,,,False,Paris,top1,False,0.5069174783641891,2023-05
Ronald,"Not to be missed when visiting Paris. Better as a first activity,",2023-05-13,5,Costa Rica,Helpful,,True,Paris,top1,True,0.5842,2023-05
Ariel,Very good experience!!,2023-05-13,5,Panama,Helpful,,True,Paris,top2,True,0.5827,2023-05
Anonymous,There are no comments available for this review,2023-05-13,5,,,,False,Paris,top2,False,0.5069174783641891,2023-05
Florin,There are no comments available for this review,2023-05-13,5,Romania,,,False,Paris,top2,False,0.5069174783641891,2023-05
Nikita,There are no comments available for this review,2023-05-13,4,,,,False,Paris,top2,False,0.5069174783641891,2023-05
Maya,A must visit for everyone! Not on the weekend.. arriving at the opening.. by train is the cheapest and most convenient.. leaving right after the closing show.. it's amazing! order and print tickets in advance.. start and finish with the facilities you like the most.. bring food and drink with you.. expensive.. and the selection of food is not large,2023-05-14,5,Israel,Helpful,,True,Paris,top2,True,0.7835,2023-05
Joseph,"Queues that are much too long because priority quotas are really excessive. Very interesting, varied and beautiful attractions and shows",2023-05-14,3,Belgium,Helpful,,True,Paris,top2,True,0.8737,2023-05
Stephanie,There are no comments available for this review,2023-05-15,5,Netherlands,,,False,Paris,top1,False,0.5069174783641891,2023-05
Anonymous,There are no comments available for this review,2023-05-15,4,,,,False,Paris,top1,False,0.5069174783641891,2023-05
ilenia,Cruise not taken after waiting over two hours. The last cruise was supposed to leave at 9pm but at 11pm we were still at the pier waiting without any kind of information. We left exhausted and cold,2023-05-15,1,Italy,Helpful,,True,Paris,top1,True,-0.5187,2023-05
Edwin,"Too many people , however great experience",2023-05-15,4,United Kingdom,Helpful,,False,Paris,top1,True,0.6249,2023-05
James,"Brilliant sightseeing tour, a great way to see the city and all the major sites, The dock was easy to find and well located next to the eiffel tower, Tour guide was informative about the sites that you went past in French, English and Spanish, We had just over an hour going along the Seine and back, option to sit inside and outside on the top deck, plenty of space. Really good value for money as well and easy to book online and scan e-ticket",2023-05-15,5,United Kingdom,Helpful,,False,Paris,top1,True,0.9738,2023-05
Mileide,"Even with a reservation, you will still encounter long queues that move quickly. The experience is cool, being possible to see several of the city's attractions. Only the guide audio is not good.",2023-05-15,4,,Helpful,,True,Paris,top1,True,0.4007,2023-05
Anonymous,"Everything organized well and on time.
Given the high number of tourists, it may be appropriate to also have translations into Spanish and Italian",2023-05-15,4,,Helpful,,True,Paris,top1,True,0.34,2023-05
ARSIENE SÉVERIN,"Great, the whole family loved it.",2023-05-15,5,Belgium,Helpful,,True,Paris,top1,True,0.8402,2023-05
Giuseppe,"It's a shame 10 years ago it was better I didn't see Cinderella dancing outside or Minnie Mouse, Mickey the Stars! As well as Gepetto & Pinocchio signing autographs outside. I wanted to buy colorful glass Christmas balls, nothing there or a picture frame with Disneyland, nothing, just a shame. Everything was just about spending money 🤑. The cowboys Mickey and Minnie also nothing. The only good one was Star Wars roller coaster.",2023-05-15,2,Germany,Helpful,,True,Paris,top2,True,-0.4299,2023-05
Anonymous,There are no comments available for this review,2023-05-16,4,,,,False,Paris,top1,False,0.5069174783641891,2023-05
Paul,There are no comments available for this review,2023-05-16,2,United Kingdom,,,False,Paris,top1,False,0.5069174783641891,2023-05
Labbe,"Our stay went really well. However, the directions to the park should be clearer. And unfortunately for visually impaired people the application is not sufficient! The staff no longer provides a plan and it's a real shame.",2023-05-16,4,Switzerland,Helpful,,True,Paris,top2,True,-0.6807,2023-05
Florence,"The cruise took place in the rain, with a group of 5-year-old schoolchildren, so very noisy, resonances under the dome, ... headache. the guided tour was live and not on the phone, due to the presence of the children. Customers should be warned of possible school trips. The information was interesting but should have been more detailed.",2023-05-17,3,France,Helpful,,True,Paris,top1,True,-0.0863,2023-05
